crop,N,P,K,ph,humidity,temperature,rainfall,zone,variety
cafe,89.72966683761162,25.22386968613128,220.71997338984806,5.6683478468012,72.89956165644999,24.28100499465172,1850.6079932164696,foret_humide,robusta
cafe,119.9676159136633,38.41218348287092,186.4672292831935,5.884139068195161,75.46382608582209,22.904779904600492,1903.9848382950286,foret_humide,robusta
cafe,117.37967675804116,51.01877773494956,191.00411756573135,6.20957532769674,77.53249428791112,25.756969418563884,1403.1606886474815,foret_humide,robusta
cafe,130.3346863368906,49.4197042917931,177.55010689257784,5.94238916593804,77.41018354590013,23.355312053620775,1812.9257128524002,foret_humide,robusta
cafe,160.43374749931104,48.443520677671046,171.04290187907472,5.8304165135053685,78.45217955683734,25.512595173254486,2042.2114185908592,foret_humide,robusta
cafe,159.86199405983,49.17166789209071,151.76923978463086,5.6312209052240165,66.8155046198627,25.42905983641858,2041.8982239703205,foret_humide,robusta
cafe,154.1579713951842,61.81119904783976,103.1082087242864,5.381425725601993,78.33439993401925,24.908375772133585,1983.55958570162,foret_humide,robusta
cafe,114.47639705173454,59.77464552189779,142.9851818971297,5.300456127010137,69.74076938153587,25.36198559909961,2116.8478071660334,foret_humide,robusta
cafe,100.5502353100857,31.8206685825551,188.71070734795833,6.281787065940537,79.95585979015883,24.218650560105466,1935.5157808281551,foret_humide,robusta
cafe,143.90591099803962,48.99110644339743,174.0750022759334,5.616904401603615,79.83838373015472,24.37617675899315,2065.285514781228,foret_humide,robusta
cafe,103.59609566944519,37.23633186610856,149.07472062293314,6.086853322154096,77.39312672747069,25.366962794736857,1741.9234250513719,foret_humide,robusta
cafe,130.04753963996333,27.276501173322043,204.93861443499605,6.385135841345746,79.40387121091862,23.95189866737813,2012.3022450223034,foret_humide,robusta
cafe,123.0165779982053,58.544437249166364,190.4251973552175,5.995468731064213,76.68151717366703,22.704306988722255,1746.1944226410183,foret_humide,robusta
cafe,128.5295842038582,45.84888312641272,140.98332958201493,5.571824377476434,77.47682057005831,23.93866851273463,1937.4899547885866,foret_humide,robusta
cafe,156.84067364026382,57.256221712586985,234.64626899550203,5.715038784089997,75.68183039356619,25.714265990525867,1824.1296241432456,foret_humide,robusta
cafe,136.99767175919678,52.07279477836117,159.08794561424273,5.632087696927319,79.70642498495039,24.408730158320957,1938.9155265635493,foret_humide,robusta
cafe,116.28160359454007,40.07865281770795,160.9899568061801,5.312139268761644,76.46866740577295,22.34756602161886,1714.88457501913,foret_humide,robusta
cafe,160.16102632481403,48.004765079978085,164.40283790041812,5.746847010949202,72.28493249905006,25.777079600780237,1841.2196971357926,foret_humide,robusta
cafe,142.1629904695351,37.291257229399164,172.8453828160662,6.278114906749014,71.5818888573048,21.697681947064403,2009.433709266811,foret_humide,robusta
cafe,106.59369982463153,50.94744912743417,183.91239493837693,5.7601912670820505,77.57685358633249,23.432022143976955,2121.015165143189,foret_humide,robusta
cafe,100.92614594315783,42.57091386168492,165.637405629196,5.847798075109505,76.8760375297391,25.145149982946815,2168.8397812722683,foret_humide,robusta
cafe,137.56024236326243,50.172394523166815,115.73518415772197,5.968026602014081,69.35940629742007,25.368360087307245,2054.4447463256115,foret_humide,robusta
cafe,178.66919685908292,40.26060267931575,171.80547917717885,5.751299291922413,76.76662904264197,25.76544633170345,1938.4921628620978,foret_humide,robusta
cafe,115.19419811763119,46.8969222303099,112.94036757168175,6.0982585349709195,72.85120407908279,24.649059646058145,1822.655361075223,foret_humide,robusta
cafe,106.71261202163116,31.12476867730384,218.97604866896575,5.571042173265123,73.25512177390516,21.635078755433767,1895.288612934864,foret_humide,robusta
cafe,120.53914191015573,55.6996637209199,175.22602362048738,6.19427754131906,78.7978917367697,22.475898134872438,1876.1356339709057,foret_humide,robusta
cafe,146.4834098932445,40.51934501655278,200.43357905158447,5.5508150537795755,79.0784377520235,22.74609538474533,1879.7676374372722,foret_humide,robusta
cafe,107.22679336827532,50.233529367983,247.62340264393993,5.588872477811588,69.51655769798673,24.469675101129074,1920.981391785925,foret_humide,robusta
cafe,159.17133634390083,32.31557988850323,184.03988088308074,5.478111599880917,77.53514645008833,25.325742325520274,1645.6693634693193,foret_humide,robusta
cafe,154.76574014463336,39.35992982142444,212.78606427157465,5.26686588277647,74.88299984658236,24.76529988227418,1563.3869224917153,foret_humide,robusta
cafe,144.2536680435129,41.601878401941086,171.95581862313065,5.567104721229534,67.52696998542177,25.631068985693783,2040.7156529789002,foret_humide,robusta
cafe,126.17953493275633,55.40401811000622,196.89127075802452,5.5895442064998,73.26875709369223,24.082146829948734,1995.7123648752154,foret_humide,robusta
cafe,139.32667887171098,57.359760922260236,194.41232259920463,6.290019540871394,79.89944363662485,23.281556593527363,1916.9317969566696,foret_humide,robusta
cafe,155.15046913398717,50.38231100788752,187.9222691008153,5.98197376889529,74.32455448109387,25.944079017154618,2158.766616672204,foret_humide,robusta
cafe,131.91963088741497,33.47593260879691,183.6918863194035,6.089678747662874,64.76637472942306,21.392818445991576,1831.5980223166885,foret_humide,robusta
cafe,108.42618326594746,69.16326219051356,188.19631390560423,5.630134386363122,74.03981349911504,25.268541732384655,1971.3967564110676,foret_humide,robusta
cafe,141.42902183109314,34.193843523776835,157.62759154650334,5.621943668473785,79.95323947406673,21.794878525356044,1938.3471181589362,foret_humide,robusta
cafe,137.4388937965156,47.70653588279019,128.7103909925934,5.756964107756351,70.2080136021606,25.604120830416782,1690.0988510451423,foret_humide,robusta
cafe,138.33168003682914,29.848646402086104,193.76687981723637,5.7956226159897515,79.41182753737739,24.64336433914742,1656.7991806908735,foret_humide,robusta
cafe,134.09814560695906,42.07443147435758,206.7561523283838,5.986456100195137,76.96740246347515,21.38197372257056,1823.842495306509,foret_humide,robusta
cafe,159.20796834108393,42.51552660926253,116.1342487030418,5.112465753108572,78.04077297981905,22.827801078396117,1955.9829486086917,foret_humide,robusta
cafe,115.98059556002075,41.309718918858316,221.06347275311958,5.760714290352217,72.1607397638534,25.42206318837899,1808.9525442379877,foret_humide,robusta
cafe,123.49474134523754,58.45775945315606,231.17327381780194,6.1321054614284805,76.06957231140841,22.54727606386719,2173.996221104476,foret_humide,robusta
cafe,109.57172386065622,44.02167933052627,127.84970101771346,5.757169193044335,71.57923544953928,24.640800134295162,2110.407418115676,foret_humide,robusta
cafe,115.44580536434977,40.749673420140766,137.2202988563142,5.420012122351671,74.33016968301864,21.3588868239277,1790.9660032274867,foret_humide,robusta
cafe,149.1854155004102,49.58802373944511,184.31844388284534,5.598689455922819,68.32043612749442,22.94645539430057,2167.459143412329,foret_humide,robusta
cafe,147.42948203019714,47.29922711503898,153.09023103020428,6.0942808568355735,77.79889926136866,23.112680841851446,2051.956610327804,foret_humide,robusta
cafe,139.01649221295403,54.695906904053956,141.99529748286125,5.693804079253963,77.58760733775922,22.902935647101437,1804.470980353551,foret_humide,robusta
cafe,83.79492401210975,31.125387556329255,179.2814517469649,6.029572481574141,77.92428245482992,25.616501544525363,1981.039815930467,foret_humide,robusta
cafe,138.58056781623534,43.11171045427154,189.51526204261376,6.062192250144859,74.83908603417743,23.885105616478672,1699.584396675328,foret_humide,robusta
cafe,143.48024658682075,45.50846133252408,148.4027295663152,5.83414945234587,72.31586273748631,23.90536039639118,2195.4276916261556,foret_humide,robusta
cafe,107.47933286357745,33.60226745485622,186.38884930859686,6.304520421480781,74.7791330328048,23.869589195020318,2114.3737821485934,foret_humide,robusta
banane_plantain,131.01449959219883,49.28140881636677,287.94072624527234,5.859485512653135,82.02716609748738,28.362778627175274,1382.6203554267827,foret_humide,
banane_plantain,171.2760131718811,65.68542079796168,177.490596870912,6.037858587346611,71.69932687404813,28.99885301949277,1814.1759844628848,foret_humide,
banane_plantain,167.97666614359497,42.997420298551894,240.5257153304775,6.33397778321368,79.50257863457404,26.137919470386727,2207.7539647208523,foret_humide,
banane_plantain,192.0962710913284,62.81393781066437,206.76164592143522,6.236676201252966,74.22516261959397,29.959288544989843,2490.723103659976,foret_humide,
banane_plantain,163.8240800775282,58.470155775928276,208.3478397460022,5.856622022218781,78.25744255690866,29.203299384770222,2144.4840373903444,foret_humide,
banane_plantain,168.85844483566208,59.085016229114544,203.96422785621235,6.741393770481218,73.28194677919392,29.728292787943122,2223.779504785312,foret_humide,
banane_plantain,144.17385882991567,56.221190265435325,172.92792466917837,6.14662451402947,78.97100221330268,28.738883053870985,2091.3565442205318,foret_humide,
banane_plantain,199.29132133239312,61.03202894962411,202.75164618212042,6.1369540797948785,76.86384417031817,28.1863656513886,2199.0238744793146,foret_humide,
banane_plantain,218.56349601862135,71.64883900697765,199.13782165955635,6.457339872753993,83.18245992196994,29.536432638684726,1782.7217870559168,foret_humide,
banane_plantain,245.68321394658304,60.787035121823884,293.6890544043824,5.85249210063466,81.71755177475394,26.878581010170787,2369.106074000614,foret_humide,
banane_plantain,181.61529137969333,42.475734334015755,342.88121652512433,5.858025215118233,83.66845233613013,28.014658832830964,1898.3578464162583,foret_humide,
banane_plantain,188.1920026307667,49.49676133599134,295.77389457719875,6.31865859587996,77.57436505691702,24.402249354623354,1976.7620004386765,foret_humide,
banane_plantain,150.37141539430087,55.526226017749416,203.66037836142482,6.801778123630173,72.76103153912582,27.55945914252192,2399.042410974811,foret_humide,
banane_plantain,175.4985607977629,52.766375360135264,263.2717413839351,5.928700219095842,72.67434760955814,27.19916715498808,1777.2775712550276,foret_humide,
banane_plantain,160.49546206623288,36.642205121631925,246.86701071275047,5.56999846784449,73.54110879163363,27.586947945820366,2252.25501629582,foret_humide,
banane_plantain,128.92954604589957,53.879141481699506,198.35800129031432,6.5429933623708,74.51647186007717,26.981192628395092,2102.3749978578835,foret_humide,
banane_plantain,129.36652698860075,70.37910813242661,227.3873088727624,6.156617673807864,82.96710243339065,26.979647265375164,2258.8307389203173,foret_humide,
banane_plantain,171.90017022390626,79.92009130174371,245.78777476274894,6.310772225258283,83.24684850871328,27.232706333714493,2017.6134268773699,foret_humide,
banane_plantain,151.99327563195234,51.04054791123341,286.98252720918606,6.308048237412323,82.02092139970843,28.539754689362827,2481.373003482132,foret_humide,
banane_plantain,156.6925891633693,42.64760658866927,259.9981794733264,6.487423146588777,75.93693063385764,25.9413283251632,2280.2816278195596,foret_humide,
banane_plantain,135.266151367469,65.70134587629207,317.55759322612215,6.62308699793474,80.21296449308807,26.109469814300994,2427.354014725107,foret_humide,
banane_plantain,160.87284047175064,51.49055166503282,242.4935336707899,6.859375932979242,76.68691708410573,28.56207791499604,1480.9376184464122,foret_humide,
banane_plantain,195.64607044695757,44.70761342948529,238.25286602728906,6.5877443189099,74.40963260463106,27.68380265240339,2494.3350267371093,foret_humide,
banane_plantain,152.4074910397294,69.65935986589531,184.49152802347888,6.170901825611031,79.13126766000357,26.55031272413027,2076.0670428364792,foret_humide,
banane_plantain,232.29941121774664,69.34729127478306,157.92610176148696,6.447638856988929,84.4589414799048,26.819944043054452,1813.1301628297094,foret_humide,
banane_plantain,164.3181504512247,47.92109127789048,253.626667315215,6.2740847602072005,84.41242332280873,25.867097883191846,2009.7404814984993,foret_humide,
banane_plantain,164.38480291351974,39.31668337186832,322.0358040262126,5.616621738188146,79.0602410144589,24.677019936456976,2238.0657004529953,foret_humide,
banane_plantain,190.48284809797963,58.62526695504728,299.0085975273273,6.487319340798985,77.76755842329426,28.1917166836302,1825.0042734778613,foret_humide,
banane_plantain,248.97872187850157,55.43801156700564,320.70689462986684,6.355226277358839,76.64607782857937,26.669927745916752,2001.09870880119,foret_humide,
banane_plantain,168.22742787722808,63.62496777663627,221.89114772660662,6.393051186444122,79.92303362920342,24.51140431595915,2256.6760700452796,foret_humide,
banane_plantain,162.355211612781,73.67256351196349,250.28089669951584,6.143054184128237,73.17424219282933,26.661242901920676,2187.796833735433,foret_humide,
banane_plantain,178.38069400546684,69.88713612582285,298.5093422130235,6.196876013387773,81.33007183943151,27.556102574102997,2016.5577611512772,foret_humide,
banane_plantain,158.76967160324574,46.2341340234505,226.758483569331,5.53190145058964,81.60332226789644,26.52681931618714,2320.758946036007,foret_humide,
banane_plantain,141.17791717686424,67.10298526766587,281.5048654182442,5.7810098298773225,81.92532145999165,24.749493701547802,1720.8225292671968,foret_humide,
banane_plantain,245.7209102193548,52.539209489231304,262.04106291784444,5.925371306844418,82.22776957311815,29.083345617838678,2152.3096571821166,foret_humide,
banane_plantain,218.12917484872105,65.20669766647882,262.4437363482568,6.599732314204514,73.66158059690316,29.04712142704067,1860.4839703115013,foret_humide,
banane_plantain,206.75476549865363,56.62249282279019,334.88350937368,6.403902837317862,76.25704933917562,29.035344300353668,2076.6173780569006,foret_humide,
banane_plantain,152.42746089009418,61.4827114591218,257.539565175643,6.307412953724573,84.99477869058842,28.148517820584495,2020.909590466809,foret_humide,
banane_plantain,193.71522547579627,43.149078048388404,289.70186266564883,5.962171475272974,72.35119931171708,26.25690800123468,2440.128659834468,foret_humide,
banane_plantain,130.58440095929822,62.24760583580748,303.4953070486773,6.184917148385898,80.70813562511123,27.752954760845867,2008.7036285999222,foret_humide,
banane_plantain,216.19855415869648,69.01402105017358,169.25363674390854,6.089631621526845,72.8058436616677,26.03965374336333,2055.4484809539445,foret_humide,
banane_plantain,177.2334012672708,58.37294212619864,290.3062588573723,6.655297463780552,80.06865140691399,29.690014997193373,2260.7950443335594,foret_humide,
banane_plantain,163.48532952051022,43.15272776843558,302.5181548578072,6.135244248240826,77.28069517748786,29.47369332040365,2072.351954192707,foret_humide,
banane_plantain,186.69655626105686,66.23655407811289,279.2413301667383,5.790649784703743,78.61474949260037,28.41284898249549,2250.451300317506,foret_humide,
banane_plantain,199.32991446581156,73.11771905868551,230.91859304029103,6.294314840324587,83.32371794806848,28.934044189342302,2042.1221288587903,foret_humide,
banane_plantain,181.9635768245867,39.83191025360884,178.6063769202297,6.382503223403313,84.17269760023883,25.09480963232871,2142.7560388285783,foret_humide,
banane_plantain,194.35669530183404,59.8263541380714,225.18956563196105,6.096455968994101,72.16647230342815,25.65603321070199,2365.3844551031557,foret_humide,
banane_plantain,152.03350527134387,63.94463543336645,339.94356989133655,6.004893214186339,78.01712819277073,23.895535874314533,2011.0812623183201,foret_humide,
banane_plantain,151.74280473821858,67.87975348008099,266.07724836865697,6.1055203078857625,79.4280665727629,27.35983703751252,2228.7126324063515,foret_humide,
banane_plantain,177.04218211455793,39.410296455476164,214.38446100612825,6.151466676668951,74.09942354254237,25.7106025908546,2267.7562375902553,foret_humide,
banane_plantain,246.48499174328475,62.17622675484296,249.90271524285697,6.374206320817848,79.95764836062365,29.112373980457512,2072.331269948985,foret_humide,
banane_plantain,152.94234323934558,50.93325380539363,256.03519413718504,5.64192785200086,80.04331523363872,28.74236639961478,2025.486468072143,foret_humide,
banane_plantain,206.03251058891868,59.91212637296463,242.42440653830067,6.3326629107063415,73.15375326815663,28.844707873954917,2424.946961135506,foret_humide,
banane_plantain,217.68117928991424,54.55977217006549,303.7245597224245,6.246583248126935,84.61787919772546,25.897413165513207,2282.1194029005915,foret_humide,
banane_plantain,226.42355205131264,47.40413581486335,264.055507769398,6.618813437925468,74.49655343335904,27.422344444914998,1929.94387649685,foret_humide,
banane_plantain,152.63439394451484,40.81900431156481,223.06851492707864,6.2743144513991265,81.13010990356156,28.88815878894277,1968.9678083767017,foret_humide,
banane_plantain,164.36481937749735,55.084370059263826,244.87472947898172,6.011547379781013,74.72044888119248,29.68048192511718,1901.4293753503412,foret_humide,
banane_plantain,211.41176399400499,54.08982616606115,240.84641544608982,6.299073937971576,80.27081800916102,26.401669928206722,2350.4529792985527,foret_humide,
banane_plantain,136.56468153565604,48.717519114530546,251.81579581006363,6.044418434845785,71.90599651179775,26.772329295862527,1986.8335494736884,foret_humide,
banane_plantain,179.8007655863574,61.24775688152071,301.52708992485117,6.013310231026311,82.35122052826483,29.276439289409552,2136.9642387530234,foret_humide,
banane_plantain,217.39052693725986,74.65765353208201,185.69804938984342,5.831260597738858,81.81317034130342,26.034867563148467,1951.3567993014212,foret_humide,
banane_plantain,153.2799287934261,51.61829331847034,325.2727762868132,5.901081335825119,80.45836351513474,29.823247881559958,2102.248256222577,foret_humide,
banane_plantain,163.48793420565622,73.68402261529806,201.61313336394707,5.874938018101206,71.82260547195051,28.627288175705758,2397.3692508144436,foret_humide,
banane_plantain,192.824464196852,66.08165097363927,218.17000401196597,6.258550254567167,78.54511585203808,25.966875400959424,2248.7334037946066,foret_humide,
banane_plantain,167.05487908779247,37.420952172825885,252.89591272685675,6.0120868123935525,76.76298534814417,27.10265036030895,2066.5453595761414,foret_humide,
banane_plantain,103.09523810090172,67.68617824668719,304.0203609860925,6.144410520261437,83.27157646845187,27.982027944596844,1703.8739851426967,foret_humide,
banane_plantain,179.66013914338225,57.88549236358073,267.2745216887281,6.177874866040256,75.15094141063555,29.256814085619787,2442.8718664042867,foret_humide,
banane_plantain,175.36376254373323,58.507421111909295,250.03207893529708,6.278445599446424,80.25413391971419,28.227045053007515,2443.764290155229,foret_humide,
banane_plantain,118.1748085386697,44.516761267415674,213.64300230635064,5.9721880056107866,80.39818807491619,27.483823813773,1762.2021579251086,foret_humide,
banane_plantain,172.7971199037205,47.565672945119765,186.77153208379062,6.029250387847589,81.1279338238383,26.715605846259347,2469.04409607826,foret_humide,
banane_plantain,179.20278947325878,33.85274811547587,245.64322707556875,6.242854134645978,83.61180605999611,29.13162309319781,2041.0843160865165,foret_humide,
banane_plantain,164.92812144366675,43.03223721600975,306.1184854101827,6.4695978602861075,83.2752553909223,25.763147779544024,1978.1206621211318,foret_humide,
banane_plantain,203.69942266746824,57.377233455738946,260.21956158314504,5.976928205500081,73.66882792096104,25.523127001535737,2101.512850289378,foret_humide,
banane_plantain,156.9252726738065,51.13703677453828,278.80269088893044,6.315834229942393,84.85494992679067,27.609468147132,2338.0913237939762,foret_humide,
banane_plantain,179.6775482538056,42.57364416067451,271.06562909662034,6.404287874418529,74.04395969997346,26.742453348192676,2156.444400062063,foret_humide,
banane_plantain,173.90637204572025,46.75172535196855,204.07518517051977,6.095867892137764,79.20949133592772,28.24122103236502,2388.580656552864,foret_humide,
banane_plantain,121.74635157564666,54.838955350556205,303.5391544564943,6.341557468230085,74.41795845273387,29.51604628862628,2146.0383366356878,foret_humide,
banane_plantain,147.54336554851355,46.003526503047,224.1307767994077,5.707913699506347,79.59636436347871,27.888908465653806,2199.340178955474,foret_humide,
banane_plantain,130.25588582614503,55.09001313845292,245.203970214637,6.498416982315305,75.14336977262818,25.829265230397187,2492.063316098494,foret_humide,
banane_plantain,215.04129388270513,59.397195394549584,268.10678028150124,5.666068308518286,72.88211855129038,25.14460008982897,2127.462049489243,foret_humide,
banane_plantain,196.07139231061586,45.539616122196804,275.0653421339899,5.727546672038422,75.68374081030073,27.94810822191209,2179.082196357119,foret_humide,
banane_plantain,235.0002004449006,36.65633115410648,226.77464452281149,6.749770514250798,73.21605947410302,28.1090990521453,2088.7304416338125,foret_humide,
banane_plantain,147.18404405705425,57.987159643146406,280.6599990849966,6.23572354066433,84.15640551378618,26.156284037436652,2268.9433370391434,foret_humide,
banane_plantain,140.28355985451378,40.175997430101866,287.5476255743806,6.2570336535307876,82.5262513046183,26.692065318542213,2238.3857503305344,foret_humide,
banane_plantain,188.2213587092518,36.4996840717089,302.4436721618062,6.263417275487072,81.43041516535807,29.791260426381033,2144.3650367484256,foret_humide,
banane_plantain,189.59860324941698,51.4661387449103,228.941725340836,5.689530026570002,82.04073404854252,24.775243475795673,2280.982106323056,foret_humide,
banane_plantain,205.04273863110586,48.307158500293326,204.2437392914826,6.269245317446764,81.59383241429575,28.929044108100864,2105.1482043507763,foret_humide,
banane_plantain,206.25591767516403,35.84378452882375,267.6373985584587,6.053892330302395,73.64236085750308,28.336459708962195,2355.1323814539496,foret_humide,
banane_plantain,208.6940228798426,59.39776135492917,248.04131757171444,6.16482555607917,78.0320894953647,29.263789724444965,2209.19010934798,foret_humide,
banane_plantain,109.86903014289778,57.41329408181001,295.3464692873937,5.595227268605884,76.14130792688805,27.70099423163994,2425.272072957902,foret_humide,
banane_plantain,221.27795869140397,52.403279878040124,237.093290508798,5.827841598899722,76.60548921654987,25.17596184835066,1678.9928728956259,foret_humide,
banane_plantain,188.68475699437093,60.151159122128846,166.28188589742476,6.66846347702426,80.02063979803553,27.09593703152914,1962.0633184810808,foret_humide,
banane_plantain,239.61644799105196,65.95570765026467,170.65800659150108,6.549943881342211,84.6322808546842,28.883321897866555,1886.3692276122983,foret_humide,
banane_plantain,157.6891762494961,49.59259474746436,251.6175469100709,6.403725912954005,75.91014246784442,28.02070895681069,2087.378147423931,foret_humide,
banane_plantain,166.32654458596178,45.40802947221835,279.85098080606014,6.455501030415256,82.36086670342257,28.39059863960481,2388.026335753251,foret_humide,
banane_plantain,144.11138374304213,79.26487295479606,347.0906964560642,5.993387529348911,84.049640781152,28.669116194591755,2214.39377749416,foret_humide,
banane_plantain,212.44721015648602,46.697461118484696,197.75377749169076,6.294672810161776,73.90242927367112,29.65355057882681,2291.6454247582465,foret_humide,
banane_plantain,194.31953218971103,31.85486050673803,218.46375441785952,6.114223425043668,79.57181603342868,26.337605166108894,2213.76831769412,foret_humide,
banane_plantain,191.30494503609123,62.98600135931141,199.48122513668636,6.405934337448899,83.81919943152593,27.515730049922876,2125.8706953861515,foret_humide,
banane_plantain,117.70220419073885,61.31081374859427,318.2048804831228,6.565991578654336,76.07213687081024,27.36527542607161,2180.7121079847757,foret_humide,
banane_plantain,182.6413980350665,51.706318451978035,173.58776535474794,6.7136433293189866,79.04705114624932,26.969095139083084,2093.7739064412713,foret_humide,
banane_plantain,176.29954527649298,46.3131401516393,195.09204889198614,6.179513106186727,79.52200873675565,26.629053410311833,1735.2949562020935,foret_humide,
banane_plantain,160.7154918409921,42.534946398619155,258.7842445191705,6.635414836635467,75.32066536549924,29.671230695507038,1838.2871280099002,foret_humide,
banane_plantain,149.04764382601863,57.57574441847835,254.5673781478758,6.314027852750077,71.02775939668419,23.361769219432052,1941.5882879730593,foret_humide,
banane_plantain,139.78800467478794,40.26354287898807,274.5597714061126,6.127115150572033,75.61371632032564,27.231779295356695,1968.5574940160657,foret_humide,
banane_plantain,182.9554950054153,65.26514898741158,243.5082033430961,5.703167471700797,77.22503503128172,29.645942468549343,1770.1658998542,foret_humide,
banane_plantain,214.64657447764395,62.945292704903125,166.35443944350243,5.972630225320311,79.73967887964014,27.90694213757484,1699.6357706839717,foret_humide,
banane_plantain,217.26369391772073,74.24957575912734,293.56992593086517,5.706166953999712,74.35538479030235,24.565520358980827,2003.0692882194062,foret_humide,
banane_plantain,157.56164110916183,60.465599770273286,243.4150444369565,6.530289418704929,80.56799679997174,29.914380495190024,2185.601316493666,foret_humide,
banane_plantain,140.26472189870043,65.68315642304738,309.2553293567829,6.034759926967312,74.96174427330375,26.942147975529608,1863.353238494031,foret_humide,
banane_plantain,161.77623896295853,53.51672569747393,241.59175345208533,6.1224816169678595,70.349002156753,27.551411255327285,1886.5690815232929,foret_humide,
banane_plantain,123.36788902478472,40.001159841793324,314.823569788507,6.205190962243438,81.24255945677466,29.45526462715962,1811.87317400005,foret_humide,
banane_plantain,215.7091319792019,57.14972624397765,166.74415745997214,6.109033217205157,81.63824868371323,25.336268857883894,2396.007467348746,foret_humide,
banane_plantain,126.32446893172533,50.99189849718642,216.4122269060485,6.310400208315238,71.77793571679774,27.874597885678785,2016.0970976243073,foret_humide,
banane_plantain,189.8148076206423,52.614859500671415,256.80396976433843,6.061943254628568,84.12606078524547,29.39267197726194,2146.2703187211087,foret_humide,
banane_plantain,225.30417714400377,51.033941930289004,179.05377997626567,6.030946511838897,80.01350330337476,27.897152736865205,1986.8280305908102,foret_humide,
banane_plantain,150.6043267057765,72.11900332356063,162.75554590759356,6.800450520177397,76.66410070254375,26.398365105792575,1499.7043356108818,foret_humide,
banane_plantain,105.33702528112607,43.31717193913837,156.93413290445636,6.252184043609533,75.71886285226665,25.386400932803763,1678.5980099448957,foret_humide,
banane_plantain,202.00255531709664,43.05052782305683,172.99345689895137,6.323701616803595,83.4761805263951,25.27306775101558,2041.3487328999106,foret_humide,
banane_plantain,114.44759855970179,43.40950915289367,334.94830079583494,6.440882992904004,71.19868692798883,25.956401191182017,2365.940236702807,foret_humide,
banane_plantain,142.61143164835957,71.19590380194398,227.9103073601114,5.984723266357256,79.2289833106698,26.556098716403735,1876.4282529587053,foret_humide,
banane_plantain,199.76702713573414,38.280230310467374,261.8653962038153,6.279813880936185,74.59309575514011,25.599395806399198,2446.8069886370013,foret_humide,
banane_plantain,194.63879016349006,51.95876061451695,177.5658170218513,5.891479027857361,81.41376025458331,29.175916463270152,1863.2046548341236,foret_humide,
banane_plantain,194.40606632487194,70.11122963729703,179.84027207527686,6.4379925243187,83.78947098503761,24.16158599847079,2400.7777057908897,foret_humide,
banane_plantain,156.2064110131536,58.42271819862593,158.86019197058144,6.094173835752292,82.1934569980812,26.71727161048255,2482.3803648969833,foret_humide,
banane_plantain,174.44090502249833,35.546465928034934,223.01148420790435,6.240690730678424,84.71948185755718,23.198322758796678,1855.839677521304,foret_humide,
banane_plantain,174.52611775739345,62.88948698497767,220.081703942718,6.905277855228727,77.50973185921902,24.258188914927548,2217.403359718905,foret_humide,
banane_plantain,177.7626863485501,60.6547060238385,250.29818968037145,6.1800972461916155,81.38084726975855,29.06187320490977,2042.6914851512254,foret_humide,
banane_plantain,176.32647008941166,31.718891530073588,177.52798848320856,5.89310529675974,81.21762898353401,26.114884698904202,2360.0941352192785,foret_humide,
banane_plantain,195.11987254637867,57.21398996594162,162.04960934842052,6.62128081386083,70.63896499618882,26.096212249817928,2407.4771501888195,foret_humide,
banane_plantain,160.128318511395,46.28976204065597,246.33087692591428,6.502646006040475,80.1335905190446,26.052161306003875,2439.4826154113643,foret_humide,
banane_plantain,229.49324886197388,50.226747338604746,199.61466864542206,6.15851502701448,75.74138384334229,28.488826056683507,1833.2584477652501,foret_humide,
banane_plantain,156.64494814007105,50.235331101712674,243.58545388735106,6.306039783823475,80.09140104117213,27.525678846925786,2251.9904920833246,foret_humide,
banane_plantain,219.54009647487393,48.07961063197206,265.7399216050227,6.020528448635784,73.4715269282623,28.106881078764445,2456.931295879192,foret_humide,
banane_plantain,199.77211165069681,42.92669351744358,186.37654041474016,6.324072240705271,79.21846776723702,28.053607921510196,2014.0201435974832,foret_humide,
banane_plantain,151.29257012985917,73.51043117695451,315.10475763562783,6.65825386692917,78.82061422216526,27.02906682852717,2148.816013659461,foret_humide,
banane_plantain,185.3175923673336,56.90264718174099,245.67503737267367,6.563455432549398,80.22078739203332,28.086045815693982,2290.473583224626,foret_humide,
banane_plantain,139.485988912987,46.00899080048068,318.26941752216453,6.077357533598059,82.75241025847038,28.698311587329094,2437.8951168168846,foret_humide,
banane_plantain,135.73949103161874,66.52759528678462,310.56804566401553,6.449429644139828,79.47489818033694,26.311604670237966,2258.0663368137,foret_humide,
banane_plantain,147.52276799963008,51.33508929313921,190.83988910830757,6.196707476604154,79.38085848416596,27.27503022986003,2178.9233809022408,foret_humide,
banane_plantain,202.5353587702199,42.8097630713617,246.92888029993048,5.966506767570221,73.3862195963997,26.864294615030055,2208.436799102518,foret_humide,
banane_plantain,104.3128170148,50.78027779608625,172.88948058012494,6.180448702707669,78.47198419649987,29.151086087207165,2319.211138660244,foret_humide,
banane_plantain,105.9535497337762,51.90902861390904,250.9196493613743,6.201651544291157,81.52727609197767,28.800972133709802,1699.6051510733398,foret_humide,
banane_plantain,148.54122089408068,53.27865880310753,243.25100314491428,6.32841428928974,76.16444217343896,27.094554661765578,2211.2999126057607,foret_humide,
banane_plantain,200.49386449479402,75.3422190433613,302.1806603935223,6.537831049560592,76.56667757501884,28.16595638296576,2329.78610721385,foret_humide,
